gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,0,0.23943661971830985,0,0,0,0,0,0,0,0,0,0.06865671641791044,0.05285021924763444,1,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0.014084507042253521,1,1,0,1,0,0,0,0,0,0.35721393034825866,0.009560350796215096,1,0,0,1,0,0,0,0,0,1,0
1,0,1,0,0.25352112676056343,1,0,0,1,0,0,0,1,1,0.4134328358208955,0.12832333256404338,1,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0.5492957746478874,1,1,0,0,0,0,0,1,0,0.6527363184079601,0.40542926378952227,0,1,0,1,0,0,1,0,0,0,0
1,1,1,1,0.9154929577464789,1,1,0,1,1,0,1,1,1,0.8621890547263681,0.7930590814678052,0,1,0,0,1,0,0,0,1,0,0
0,0,0,0,0.28169014084507044,1,1,0,0,0,0,0,0,0,0.5676616915422885,0.17907915993537965,0,1,0,1,0,0,0,0,0,1,0
0,0,0,0,0.09859154929577466,1,0,0,1,0,1,1,0,1,0.4815920398009951,0.057944841910916235,1,0,0,1,0,0,0,0,1,0,0
1,0,1,1,1.0,1,0,1,1,1,1,1,1,1,0.9079601990049752,0.9042349411493191,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0,0.6619718309859155,1,1,0,1,1,1,1,0,1,0.553233830845771,0.41110085391183937,1,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0.9577464788732395,1,0,0,0,0,0,0,0,1,0.010447761194029848,0.16490883914147245,0,0,1,0,0,1,1,0,0,0,0
0,0,0,0,1.0,1,1,1,1,1,1,1,1,1,0.9945273631840795,0.9841160858527579,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,0.18309859154929578,1,0,0,1,0,0,0,0,0,0.33034825870646767,0.08181975536579737,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0.07042253521126761,1,0,0,1,0,0,1,0,0,0.4099502487562189,0.03909531502423264,1,0,0,1,0,0,0,0,1,0,0
1,0,1,1,0.09859154929577466,1,0,0,0,0,0,0,0,0,0.01243781094527363,0.016218555273482576,0,0,1,0,0,1,1,0,0,0,0
1,0,0,0,0.22535211267605634,1,0,0,0,0,0,0,0,0,0.012935323383084563,0.03023886452804062,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.9014084507042254,1,1,1,0,0,1,0,1,0,0.7492537313432835,0.6981825525040388,0,1,0,0,1,0,0,0,1,0,0
1,0,1,1,0.7887323943661972,1,0,1,0,1,1,0,0,1,0.408457711442786,0.3756692822524809,1,0,0,0,1,0,0,0,0,1,0
0,0,1,0,0.16901408450704225,1,1,0,0,1,0,1,1,1,0.8358208955223881,0.1546503577198246,0,1,0,1,0,0,0,1,0,0,1
0,1,0,0,0.25352112676056343,1,0,0,0,1,0,1,1,1,0.772636815920398,0.20298869143780293,0,1,0,1,0,0,0,1,0,0,1
1,0,1,0,0.7746478873239437,1,1,1,1,1,0,1,1,0,0.9109452736318407,0.702844449573044,0,1,0,0,1,0,1,0,0,0,0
1,0,1,0,0.18309859154929578,1,0,0,0,0,0,0,1,1,0.5955223880597014,0.12734825755827373,0,1,0,1,0,0,0,0,1,0,0
0,0,1,0,0.7183098591549296,0,0,1,0,0,0,0,1,1,0.2154228855721393,0.231029309946919,1,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0.8028169014084507,1,0,1,1,1,1,0,0,1,0.464179104477612,0.435800830833141,1,0,0,0,0,1,0,1,0,0,0
1,1,0,0,0.647887323943662,1,1,0,1,0,1,1,0,1,0.7641791044776118,0.5176263558735288,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.9295774647887325,0,0,0,0,1,1,1,1,1,0.34975124378109446,0.4108412185552735,1,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0.014084507042253521,0,0,0,0,0,0,0,0,1,0.06616915422885569,0.0035656588968382185,1,0,0,1,0,0,0,1,0,0,0
0,1,0,0,0.07042253521126761,1,0,0,0,0,0,0,0,0,0.2631840796019901,0.029736902838679895,1,0,0,1,0,0,0,1,0,0,0
0,0,1,1,0.9859154929577465,1,1,1,1,1,1,1,1,1,0.9527363184079601,0.941276252019386,0,1,0,0,0,1,1,0,0,0,0
1,0,1,1,0.6338028169014085,1,0,0,0,0,0,0,0,0,0.019900497512437804,0.10057119778444497,0,0,1,0,0,1,1,0,0,0,0
1,0,0,0,0.056338028169014086,1,0,1,0,0,1,0,0,0,0.35422885572139307,0.02780983152550196,1,0,0,1,0,0,0,1,0,0,1
0,1,1,0,0.9295774647887325,1,1,1,1,0,0,0,0,0,0.6527363184079601,0.6427417493653358,0,1,0,1,0,0,1,0,0,0,0
0,0,0,1,0.02816901408450704,1,0,0,0,0,0,0,0,0,0.019402985074626844,0.003669513039464574,0,0,1,1,0,0,1,0,0,0,0
1,0,0,0,0.02816901408450704,1,0,0,0,0,0,0,0,0,0.01691542288557213,0.004523424878836834,0,0,1,1,0,0,0,0,0,1,0
0,1,1,0,0.7183098591549296,1,1,1,0,1,0,1,1,1,0.8552238805970148,0.6403819524578814,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.5774647887323944,1,1,0,0,0,0,0,0,1,0.31840796019900497,0.2521174705746596,1,0,0,1,0,0,0,0,1,0,1
0,0,1,1,0.6901408450704226,1,0,0,0,0,0,0,0,1,0.020895522388059695,0.10617932148626819,0,0,1,0,1,0,0,0,0,1,0
0,1,1,0,0.3098591549295775,1,0,1,1,0,0,0,1,1,0.7139303482587065,0.23139856912070159,0,1,0,1,0,0,0,0,1,0,0
1,0,1,1,0.9295774647887325,0,0,1,1,1,1,1,0,0,0.3577114427860697,0.4160108469882298,1,0,0,0,0,1,0,1,0,0,0
1,0,0,0,0.33802816901408456,1,0,0,1,1,0,1,1,1,0.808457711442786,0.27120355411954766,0,1,0,1,0,0,0,0,1,0,1
1,1,1,0,0.5352112676056339,1,0,1,1,0,0,1,1,0,0.8044776119402984,0.4453207939072236,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0.9577464788732395,1,1,1,1,0,1,0,0,1,0.48407960199004973,0.5260904684975767,1,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0756218905472637,0.0008135241172397877,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0.4366197183098592,1,0,0,0,0,0,1,1,0,0.7243781094527363,0.329183014078006,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0,0.11267605633802817,1,0,0,0,0,0,0,0,0,0.5248756218905473,0.07543849526886684,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.2112676056338028,1,0,0,1,1,0,0,1,1,0.745771144278607,0.17942534041080085,0,1,0,1,0,0,0,1,0,0,1
0,0,1,1,0.8309859154929577,1,0,0,0,0,0,0,0,1,0.026865671641791017,0.14444380336948998,0,0,1,0,0,1,1,0,0,0,0
1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,0.9049751243781096,0.8876817447495962,0,1,0,0,0,1,1,0,0,0,0
0,0,1,0,0.056338028169014086,1,0,0,0,0,0,0,0,0,0.010945273631840807,0.012375951996307408,0,0,1,1,0,0,0,0,0,1,1
1,1,0,0,0.35211267605633806,1,0,1,0,0,0,1,0,1,0.672139303482587,0.25096353565658897,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,0.02816901408450704,1,0,0,0,0,0,0,0,0,0.015920398009950265,0.00527925225017309,0,0,1,1,0,0,0,0,0,1,1
0,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.013930348258706454,0.0014308792984075694,0,0,1,1,0,0,0,0,1,0,0
1,0,0,1,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.02238805970149252,0.0022444034156473575,0,0,1,0,1,0,1,0,0,0,0
1,0,0,0,0.49295774647887325,1,1,1,0,1,1,1,1,1,0.7104477611940299,0.3841795522732518,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0.08450704225352114,1,0,1,0,0,0,0,0,0,0.5582089552238805,0.059404569582275565,0,1,0,1,0,0,0,0,0,1,0
1,1,1,0,0.8309859154929577,0,0,0,1,0,0,1,1,1,0.31044776119402984,0.3333429494576506,1,0,0,0,0,1,0,1,0,0,0
1,0,1,0,0.25352112676056343,1,1,0,1,0,0,0,1,1,0.7049751243781094,0.18486037387491347,0,1,0,1,0,0,0,0,1,0,0
0,1,1,0,0.619718309859155,1,1,1,0,1,1,0,1,0,0.5661691542288557,0.39944034156473573,1,0,0,0,0,1,0,1,0,0,0
0,1,0,0,0.04225352112676056,1,0,0,0,0,0,0,0,1,0.5213930348258707,0.031738979921532434,0,1,0,1,0,0,0,0,1,0,0
1,0,1,1,0.4225352112676057,1,1,0,0,1,1,1,1,1,0.8552238805970148,0.37210362335564273,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.647887323943662,1,0,1,0,1,0,0,1,0,0.7144278606965173,0.47523655665820447,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0.6069651741293532,0.006975536579736903,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.2651741293532338,0.00301177013616432,1,0,0,1,0,0,1,0,0,0,1
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.011442786069651711,6.923609508423679e-05,0,0,1,1,0,0,0,1,0,0,0
1,1,1,1,0.8169014084507042,1,1,0,0,1,0,0,1,1,0.7014925373134329,0.6150300023078697,0,1,0,1,0,0,0,1,0,0,0
0,0,1,0,0.1267605633802817,1,0,0,0,0,0,0,0,1,0.5159203980099502,0.07394991922455574,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0,0.47887323943661975,1,1,1,0,0,0,0,1,0,0.7238805970149254,0.3648396030463882,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,0.04225352112676056,0,0,0,0,1,0,0,0,1,0.11343283582089547,0.011504731133164092,1,0,0,1,0,0,0,0,1,0,1
0,0,1,1,0.4366197183098592,1,0,1,1,0,0,0,1,1,0.7218905472636815,0.3467632125548119,0,1,0,0,1,0,0,0,1,0,0
0,0,0,0,0.5915492957746479,1,1,0,1,0,0,0,0,1,0.5930348258706467,0.3862277867528271,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.04225352112676056,1,0,0,0,0,0,0,1,0,0.35870646766169145,0.02036695130394646,1,0,0,1,0,0,0,0,1,0,1
1,1,1,0,0.7464788732394366,1,0,0,0,0,0,0,0,1,0.006965174129353213,0.11681283175628894,0,0,1,0,0,1,0,0,0,1,0
1,1,0,0,0.14084507042253522,1,1,0,0,0,0,1,1,1,0.7651741293532338,0.11295291945534272,0,1,0,1,0,0,1,0,0,0,1
1,1,0,0,0.9154929577464789,1,1,1,0,0,0,1,1,1,0.8373134328358208,0.744639972305562,0,1,0,0,0,1,1,0,0,0,0
0,0,1,1,0.8450704225352113,1,1,0,0,1,0,1,1,1,0.8124378109452737,0.7180417724440342,0,1,0,0,1,0,0,0,1,0,0
0,0,1,1,1.0,1,1,1,1,1,1,1,1,0,0.7009950248756219,0.7480440803138704,1,0,0,0,0,1,0,1,0,0,0
0,0,1,1,0.6056338028169015,0,0,0,0,1,1,1,1,1,0.35870646766169145,0.26520886222017076,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0.5633802816901409,1,1,0,0,1,0,0,0,1,0.372636815920398,0.256029309946919,1,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0.6901408450704226,1,1,1,0,1,0,1,1,1,0.8527363184079603,0.6014885760443112,0,1,0,0,1,0,0,0,1,0,0
0,0,1,0,0.647887323943662,1,1,1,0,1,1,1,1,1,0.9213930348258706,0.6066235864297254,0,1,0,0,1,0,0,1,0,0,1
0,0,1,1,0.09859154929577466,1,0,0,0,0,0,0,0,0,0.018905472636815884,0.016928225248096007,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0.23943661971830985,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.03919916916685899,0,0,1,1,0,0,0,0,0,1,0
0,0,1,1,1.0,1,1,1,1,1,1,1,1,1,0.7333333333333334,0.7611470113085622,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0.6194029850746269,0.007119778444495731,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0,0.5774647887323944,1,1,0,0,1,0,0,0,0,0.37213930348258706,0.2772847911377798,1,0,0,1,0,0,0,0,1,0,0
1,1,0,0,0.23943661971830985,1,0,0,1,0,0,0,0,1,0.5616915422885572,0.1472190168474498,0,1,0,1,0,0,0,0,1,0,0
1,0,0,1,0.16901408450704225,1,1,0,1,1,0,1,1,1,0.854726368159204,0.14773828756058158,0,1,0,0,1,0,0,1,0,0,0
1,0,1,1,0.943661971830986,1,1,0,1,0,1,0,0,1,0.6507462686567165,0.6594276482806369,0,1,0,0,1,0,1,0,0,0,0
0,0,0,0,0.04225352112676056,1,1,0,0,0,0,0,0,1,0.53681592039801,0.03308908377567506,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0,0.9577464788732395,1,1,1,1,1,0,1,1,1,0.9134328358208955,0.8552907915993538,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,0.22535211267605634,1,0,0,0,0,1,0,0,0,0.3308457711442786,0.10174244172628664,1,0,0,1,0,0,0,0,0,1,1
0,0,1,1,0.33802816901408456,1,1,0,0,0,0,0,0,0,0.07213930348258707,0.0705977382875606,0,0,1,0,0,1,0,1,0,0,0
0,1,0,0,0.5915492957746479,1,0,0,0,0,0,1,1,1,0.7094527363184079,0.4428744518809139,0,1,0,1,0,0,0,0,0,1,1
1,0,1,1,0.8169014084507042,1,0,0,0,0,0,0,0,0,0.01243781094527363,0.1389164551119317,0,0,1,0,0,1,0,1,0,0,0
1,1,0,0,0.056338028169014086,1,0,1,1,0,0,0,0,0,0.6213930348258706,0.04108008308331411,0,1,0,1,0,0,0,0,1,0,0
0,0,1,1,0.28169014084507044,1,1,1,1,0,1,1,0,0,0.5895522388059701,0.18534502654050314,1,0,0,0,1,0,0,0,0,1,1
1,0,1,1,0.9577464788732395,1,1,1,1,1,1,1,0,1,0.8641791044776118,0.83267943687976,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0.16901408450704225,0,0,0,0,0,0,0,0,1,0.06865671641791044,0.03612393261020079,1,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0.5774647887323944,1,1,0,1,1,0,1,0,1,0.7661691542288557,0.45471382414031847,0,1,0,1,0,0,1,0,0,0,1
0,0,1,0,0.7183098591549296,1,1,0,1,0,1,0,1,1,0.7701492537313434,0.5849988460650819,0,1,0,1,0,0,0,1,0,0,0
0,1,0,0,0.6338028169014085,1,0,1,0,0,0,0,1,0,0.664179104477612,0.4558735287329795,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.8450704225352113,1,1,1,1,1,1,0,1,1,0.6223880597014925,0.558741057004385,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0.3943661971830986,0,0,0,0,0,0,0,0,1,0.06567164179104479,0.08876644357258251,1,0,0,0,1,0,0,0,0,1,0
1,0,0,1,0.33802816901408456,1,0,0,1,0,1,0,0,1,0.36318407960199006,0.1439591507039003,1,0,0,0,1,0,0,1,0,0,0
1,0,1,1,0.056338028169014086,1,0,0,0,0,1,1,0,1,0.6716417910447761,0.052175167320563126,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.19718309859154928,0,0,0,0,1,0,1,1,0,0.3233830845771144,0.07724440341564737,1,0,0,0,1,0,0,0,1,0,0
1,0,1,1,0.25352112676056343,1,0,0,0,0,0,0,0,0,0.018905472636815884,0.042568659127625204,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0.6056338028169015,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.09536695130394647,0,0,1,0,0,1,0,0,0,1,0
1,1,0,0,0.07042253521126761,1,1,0,1,0,0,1,1,1,0.7960199004975124,0.06252019386106625,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.8028169014084507,1,1,1,1,1,1,0,0,0,0.5308457711442786,0.4859739210708516,1,0,0,0,0,1,0,1,0,0,0
0,0,1,1,0.8591549295774649,1,0,1,1,0,0,0,0,1,0.6288557213930348,0.5728421417032079,0,1,0,0,1,0,0,1,0,0,0
1,0,1,1,0.971830985915493,0,0,0,1,1,1,1,1,1,0.399502487562189,0.4724613431802446,1,0,0,0,1,0,1,0,0,0,0
1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0.07412935323383085,0.0007962150934687283,1,0,0,1,0,0,0,0,0,1,1
0,0,1,1,0.1267605633802817,0,0,1,1,1,1,0,1,0,0.35273631840796016,0.05795061158550658,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0.35211267605633806,1,0,0,0,0,0,0,0,1,0.013432835820895522,0.05227902146318948,0,0,1,0,1,0,1,0,0,0,0
0,0,0,0,0.9154929577464789,1,1,0,1,0,0,0,1,0,0.7079601990049752,0.6875259635356565,0,1,0,1,0,0,0,1,0,0,0
1,0,1,1,0.08450704225352114,1,0,0,0,0,0,0,0,1,0.5049751243781094,0.056323563351027006,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.7042253521126761,1,1,0,1,0,1,0,0,0,0.6562189054726368,0.4939937687514424,0,1,0,0,1,0,1,0,0,0,0
0,0,1,1,1.0,1,1,1,1,1,1,1,0,1,0.8741293532338307,0.8688899146088161,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,0.9014084507042254,1,1,0,0,0,0,0,0,0,0.07462686567164178,0.18877798292176323,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.2766169154228855,0.007102469420724671,1,0,0,1,0,0,1,0,0,0,1
0,0,0,1,0.971830985915493,1,1,1,1,0,1,0,0,0,0.46467661691542295,0.5230440803138703,1,0,0,0,1,0,1,0,0,0,0
0,0,1,0,1.0,1,1,0,1,1,1,1,1,1,0.6686567164179105,0.7164435725825063,1,0,0,0,0,1,0,1,0,0,0
1,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.0001442418647588273,0,0,1,1,0,0,0,0,0,1,0
1,1,1,0,0.0,1,0,0,1,0,0,0,0,1,0.5786069651741294,0.006646665128086776,0,1,0,1,0,0,0,0,0,1,1
1,0,0,0,0.056338028169014086,1,1,0,0,1,0,1,1,1,0.818407960199005,0.05714285714285715,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.02816901408450704,1,0,0,0,0,0,0,0,0,0.024378109452736302,0.004465728132933303,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0,0.8028169014084507,1,1,0,0,0,0,0,0,1,0.07014925373134329,0.1679609969997692,0,0,1,0,0,1,0,1,0,0,0
0,1,1,1,0.295774647887324,0,0,1,0,0,0,0,1,0,0.21691542288557208,0.09939995384260329,1,0,0,1,0,0,0,0,0,1,1
0,1,1,0,0.4507042253521127,1,1,0,1,0,0,1,1,1,0.8194029850746268,0.375196168936072,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.5144278606965175,0.005902377105931225,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,0.7464788732394366,1,1,0,0,0,0,0,0,0,0.554726368159204,0.4500750057696746,0,1,0,1,0,0,1,0,0,0,0
0,0,1,0,1.0,1,1,0,1,0,0,1,1,1,0.8074626865671642,0.8385529656127394,0,1,0,0,0,1,0,0,1,0,0
0,0,0,1,0.0,1,1,0,0,0,0,1,1,1,0.7467661691542288,0.008596815139626124,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.02816901408450704,1,0,0,0,1,0,0,0,1,0.30746268656716413,0.017337872144011078,1,0,0,1,0,0,0,0,1,0,1
1,0,1,1,1.0,1,1,1,1,1,1,0,1,0,0.8875621890547264,0.8815485806600508,0,1,0,0,0,1,0,1,0,0,0
1,0,1,1,1.0,1,1,1,1,1,0,1,1,1,0.6502487562189054,0.6854950380798523,1,0,0,0,0,1,0,1,0,0,0
0,1,1,0,0.7464788732394366,1,1,0,0,1,0,1,1,1,0.8039800995024875,0.6089199169166859,0,1,0,1,0,0,0,1,0,0,0
1,0,1,0,0.8169014084507042,1,1,0,1,0,1,1,1,1,0.6154228855721392,0.5393953381029309,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0.7464788732394366,1,0,1,1,0,0,1,0,1,0.46815920398009947,0.4031963997230556,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0.8309859154929577,1,1,0,0,1,0,1,0,1,0.7094527363184079,0.6014770366951304,0,1,0,0,0,1,0,0,1,0,0
1,0,1,0,0.8309859154929577,0,0,0,1,1,1,1,1,0,0.4233830845771144,0.4136452804061851,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0.02816901408450704,1,1,0,0,0,0,0,0,0,0.5597014925373134,0.022922917147472882,0,1,0,1,0,0,0,0,1,0,0
1,0,1,0,0.9577464788732395,1,1,1,0,0,0,1,1,0,0.8049751243781095,0.7912012462497116,0,1,0,0,0,1,1,0,0,0,0
1,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0.009950248756218888,5.192707131317781e-05,0,0,1,1,0,0,0,0,1,0,0
0,0,1,1,0.6901408450704226,0,0,1,0,0,0,1,0,1,0.2109452736318408,0.23108123701823216,1,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0.7746478873239437,0,0,0,0,0,0,1,1,1,0.2646766169154229,0.2938091391645511,1,0,0,1,0,0,0,1,0,0,0
1,0,1,0,0.8309859154929577,1,0,1,0,0,1,1,1,1,0.7855721393034826,0.6453900300023079,0,1,0,0,0,1,0,0,1,0,0
0,1,1,0,0.9577464788732395,1,1,1,0,1,1,1,1,1,0.9184079601990048,0.8759866143549504,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0.16716417910447756,0.0018751442418647587,1,0,0,1,0,0,0,0,0,1,1
1,1,0,0,0.0,1,0,0,1,0,0,0,0,1,0.5447761194029851,0.006254327255942765,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.02816901408450704,1,0,0,0,0,0,0,0,1,0.01641791044776117,0.003109854604200323,0,0,1,1,0,0,0,0,0,1,0
0,0,1,1,0.8309859154929577,1,0,0,1,0,1,1,1,0,0.5840796019900497,0.522172859450727,1,0,0,0,0,1,1,0,0,0,0
1,0,0,0,0.16901408450704225,0,0,0,0,1,1,0,0,0,0.1706467661691542,0.049803831063927995,1,0,0,0,0,1,0,0,0,1,0
0,0,1,1,0.8591549295774649,1,0,0,0,0,0,0,0,0,0.021890547263681587,0.1475363489499192,0,0,1,0,0,1,1,0,0,0,0
1,0,0,0,0.619718309859155,1,1,1,1,0,0,0,1,0,0.7810945273631841,0.5104950380798523,0,1,0,0,1,0,1,0,0,0,0
1,0,0,0,0.33802816901408456,0,0,0,0,1,1,1,1,0,0.3577114427860697,0.16205285021924765,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0.6056338028169015,1,0,0,0,1,1,1,1,0,0.8144278606965173,0.5030636972074776,0,1,0,0,0,1,1,0,0,0,0
1,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.26865671641791045,0.00639279944611124,1,0,0,1,0,0,0,0,0,1,0
0,1,0,0,0.4507042253521127,1,1,0,1,1,0,0,0,1,0.6527363184079601,0.31127394414954995,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5159203980099502,0.005919686129702285,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.295774647887324,1,0,0,0,0,0,0,0,0,0.025870646766169153,0.04983267943687976,0,0,1,0,1,0,1,0,0,0,0
1,0,0,0,0.47887323943661975,0,0,0,0,1,1,0,0,1,0.15124378109452735,0.1335160396953612,1,0,0,1,0,0,0,0,0,1,0
1,0,1,1,0.3943661971830986,1,0,0,0,0,0,0,0,0,0.019402985074626844,0.06231248557581352,0,0,1,0,0,1,0,0,0,1,0
0,1,1,0,0.36619718309859156,1,1,1,0,1,0,0,0,1,0.673134328358209,0.25401569351488573,0,1,0,0,1,0,0,0,1,0,0
0,0,0,1,0.7464788732394366,1,0,0,1,1,1,0,0,1,0.4253731343283582,0.37667320563120243,1,0,0,0,1,0,0,0,1,0,0
1,1,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.5213930348258707,0.014256865912762519,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.7887323943661972,1,1,0,0,0,0,1,0,1,0.6830845771144279,0.5677879067620586,0,1,0,0,1,0,0,0,1,0,0
0,0,0,0,0.8591549295774649,1,1,1,1,1,1,0,0,0,0.5089552238805971,0.4868105238864528,1,0,0,0,0,1,1,0,0,0,0
1,0,1,1,0.19718309859154928,1,0,0,0,0,0,0,0,0,0.020895522388059695,0.03659704592660974,0,0,1,0,1,0,0,1,0,0,0
0,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.020895522388059695,0.0016616662820216942,0,0,1,1,0,0,0,0,0,1,1
1,0,1,0,0.971830985915493,1,1,0,0,1,1,1,1,1,0.8562189054726367,0.827336718209093,0,1,0,0,0,1,1,0,0,0,0
1,0,1,1,0.28169014084507044,1,0,0,0,0,0,0,0,1,0.2656716417910448,0.10471382414031849,1,0,0,1,0,0,0,0,1,0,0
1,0,0,1,0.3098591549295775,1,0,0,0,0,1,0,0,1,0.31044776119402984,0.12699630740826218,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0.07042253521126761,1,0,0,0,0,0,0,0,0,0.023383084577114438,0.01128548349873067,0,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0.04225352112676056,1,0,0,0,0,0,0,0,0,0.012935323383084563,0.005769674590353103,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0,0.02816901408450704,1,0,1,0,1,0,1,1,1,0.8034825870646766,0.030994691899376873,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,0.3098591549295775,1,1,0,0,0,0,1,1,1,0.7487562189054726,0.26803023309485347,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,0.35211267605633806,0,0,1,0,0,1,1,1,0,0.3611940298507462,0.15509462266328178,1,0,0,0,1,0,0,1,0,0,0
1,0,0,1,0.09859154929577466,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.01670897761366259,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0,0.35211267605633806,1,1,0,0,0,0,0,1,1,0.6537313432835821,0.25795061158550653,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.014084507042253521,1,1,0,1,0,0,0,0,1,0.608955223880597,0.014579967689822296,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0,0.9295774647887325,1,1,1,1,1,1,1,1,0,0.9746268656716418,0.8923955688899147,0,1,0,0,0,1,0,1,0,0,1
1,0,1,0,0.9859154929577465,1,1,0,0,0,0,1,1,1,0.7507462686567165,0.7577371336256635,0,1,0,0,0,1,1,0,0,0,1
1,0,0,0,0.8169014084507042,1,1,1,1,1,1,0,1,0,0.6129353233830845,0.5501153934918072,1,0,0,0,1,0,0,1,0,0,0
0,0,1,1,0.5352112676056339,1,1,0,0,1,0,1,1,0,0.8134328358208955,0.44042810985460423,0,1,0,0,1,0,0,0,1,0,0
